layer1,layer2,actFunc,learning,mse,mae
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.695249557495115,2.6219844818115234
70,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.695711135864258,2.613586902618408
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.01,9.697145462036133,2.696628332138061
50,110,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.707246780395508,2.7439208030700684
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.718463897705078,2.58379864692688
10,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.725242614746094,2.711531400680542
90,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.744329452514648,2.61293888092041
70,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.746610641479492,2.7196333408355717
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.753211975097656,2.701178789138794
90,110,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.757492065429688,2.651229858398437
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.760564804077148,2.638192653656006
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.763903617858888,2.647952079772949
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.766599655151367,2.6082866191864014
70,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.771621704101562,2.721895217895508
110,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.775815963745115,2.7250161170959477
70,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.776727676391602,2.712493896484375
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.784191131591797,2.724496841430664
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.78456687927246,2.725050687789917
50,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.787156105041504,2.701723575592041
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.788785934448242,2.711998462677002
110,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,9.80325698852539,2.6229043006896973
50,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.808965682983398,2.7045698165893555
70,10,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.820592880249023,2.704819202423096
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.820987701416016,2.7207014560699463
30,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.825740814208984,2.731121063232422
110,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.832318305969238,2.6701955795288086
110,10,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.861761093139648,2.726994514465332
70,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.887699127197266,2.646088123321533
90,90,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.917609214782717,2.742889881134033
30,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.92656135559082,2.692156791687012
30,70,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.927064895629885,2.775449752807617
30,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,9.959869384765623,2.660423755645752
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.968472480773926,2.702962636947632
30,90,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.979535102844238,2.663973331451416
90,110,<class 'torch.nn.modules.activation.Tanh'>,0.01,9.981348037719728,2.671959400177002
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,9.982688903808594,2.78611421585083
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.03,9.990838050842283,2.769084453582764
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,10.005922317504885,2.621088743209839
50,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.044885635375977,2.68658709526062
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.050260543823242,2.738544464111328
110,110,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.054061889648438,2.750741958618164
110,30,<class 'torch.nn.modules.activation.Tanh'>,0.03,10.07426643371582,2.6825971603393555
110,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.03,10.07773208618164,2.7444844245910645
50,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.088973999023438,2.7228524684906006
10,70,<class 'torch.nn.modules.activation.Tanh'>,0.03,10.09744644165039,2.7109100818634038
70,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.143901824951172,2.816057682037353
50,70,<class 'torch.nn.modules.activation.Tanh'>,0.03,10.147701263427734,2.7114663124084477
10,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.189996719360352,2.771458148956299
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.202850341796877,2.7525181770324707
110,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.2509765625,2.8168745040893555
50,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.26364040374756,2.7351794242858887
90,50,<class 'torch.nn.modules.activation.Tanh'>,0.03,10.26458740234375,2.865666627883911
50,110,<class 'torch.nn.modules.activation.Tanh'>,0.03,10.28977394104004,2.8116939067840576
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.01,10.290446281433104,2.7303690910339355
110,110,<class 'torch.nn.modules.activation.Tanh'>,0.03,10.299715042114258,2.777364730834961
70,90,<class 'torch.nn.modules.activation.Tanh'>,0.01,10.326009750366213,2.8550333976745605
10,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.412223815917969,2.7646231651306152
90,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.417237281799316,2.870346784591675
110,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.421737670898438,2.7437758445739746
90,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.437021255493164,2.870278596878052
90,30,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.545488357543944,2.82698392868042
30,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.577341079711914,2.8987045288085938
70,110,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.593887329101562,2.794281005859375
110,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.61284351348877,2.763655424118042
90,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.62017059326172,2.923090934753418
30,90,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.72563362121582,2.80881142616272
110,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,10.744447708129885,2.784456729888916
50,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.964029312133787,2.777808427810669
10,110,<class 'torch.nn.modules.activation.Tanh'>,0.1,10.975423812866213,2.824706554412842
30,110,<class 'torch.nn.modules.activation.Tanh'>,0.03,11.033466339111328,2.865743637084961
110,50,<class 'torch.nn.modules.activation.Tanh'>,0.1,11.172988891601562,2.981273412704468
90,70,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,11.352435111999512,2.905836582183838
90,30,<class 'torch.nn.modules.activation.Tanh'>,0.1,11.3938627243042,2.86979079246521
90,110,<class 'torch.nn.modules.activation.Tanh'>,0.03,11.54461669921875,2.9040513038635254
70,70,<class 'torch.nn.modules.activation.Tanh'>,0.1,12.287731170654297,3.1220903396606445
50,110,<class 'torch.nn.modules.activation.Tanh'>,0.1,12.558523178100586,3.095712661743164
110,90,<class 'torch.nn.modules.activation.Tanh'>,0.1,12.919191360473633,3.083604574203491
30,110,<class 'torch.nn.modules.activation.Tanh'>,0.1,13.797304153442385,3.110483169555664
70,110,<class 'torch.nn.modules.activation.Tanh'>,0.1,18.5006046295166,3.494500160217285
